Posizione	Nome utente	Risposte date	Punteggio	Datetime
458	rosita1997	35	557138.444	2014-04-02T00:00:05.145768
459	wushu	35	556293.404	2014-04-02T00:00:05.145768
460	oxyz	34	556219.116	2014-04-02T00:00:05.145768
461	Verdechiaro	35	555768.358	2014-04-02T00:00:05.145768
462	Mick79	34	555362.325	2014-04-02T00:00:05.145768
463	Copil	35	555161.741	2014-04-02T00:00:05.145768
464	Bob5409	35	555059.331	2014-04-02T00:00:05.145768
465	JamesClerk	35	554874.183	2014-04-02T00:00:05.145768
466	The_eagle	33	554635.554	2014-04-02T00:00:05.145768
467	b.andrew	35	554369.813	2014-04-02T00:00:05.145768
468	leoncino	35	554146.368	2014-04-02T00:00:05.145768
469	AleGio3	35	554025.133	2014-04-02T00:00:05.145768
470	mantovaniraffaella	34	553969.197	2014-04-02T00:00:05.145768
471	giorda2608	35	553815.72	2014-04-02T00:00:05.145768
472	Genio99	35	553801.498	2014-04-02T00:00:05.145768
473	provareprovare	35	553630.416	2014-04-02T00:00:05.145768
474	QED	35	553208.685	2014-04-02T00:00:05.145768
475	Manuela66	34	552190.411	2014-04-02T00:00:05.145768
476	clara.rondinini	34	551696.833	2014-04-02T00:00:05.145768
477	giorgiofallini	35	551069.196	2014-04-02T00:00:05.145768
478	stefaccio	35	550706.301	2014-04-02T00:00:05.145768
479	luigigallo	34	550451.711	2014-04-02T00:00:05.145768
480	samlu	35	550288.255	2014-04-02T00:00:05.145768
481	007giacomog	33	550061.975	2014-04-02T00:00:05.145768
482	dleanza	35	548774.02	2014-04-02T00:00:05.145768
483	nozzy	35	548636.321	2014-04-02T00:00:05.145768
484	Tiemme	33	548290.812	2014-04-02T00:00:05.145768
485	fampau	33	547736.219	2014-04-02T00:00:05.145768
486	giovy88	34	547449.828	2014-04-02T00:00:05.145768
487	Beltramo	35	547205.788	2014-04-02T00:00:05.145768
488	davide1705	35	546942.731	2014-04-02T00:00:05.145768
489	pippol	35	546131.667	2014-04-02T00:00:05.145768
490	ConnectionLess	34	545395.995	2014-04-02T00:00:05.145768
491	ange	35	544978.72	2014-04-02T00:00:05.145768
492	Giomi	35	544345.714	2014-04-02T00:00:05.145768
493	Valerio7342	35	543879.67	2014-04-02T00:00:05.145768
494	Turi	33	543791.353	2014-04-02T00:00:05.145768
495	mas.bio	35	543713.636	2014-04-02T00:00:05.145768
496	carlo76	35	543241.481	2014-04-02T00:00:05.145768
497	paolafaby	35	543165.847	2014-04-02T00:00:05.145768
498	Banghelee	33	543111.358	2014-04-02T00:00:05.145768
499	mapt82	35	542496.416	2014-04-02T00:00:05.145768
500	lliissaa82	35	542491.803	2014-04-02T00:00:05.145768
501	opinem	35	542192.771	2014-04-02T00:00:05.145768
502	CAAF	35	542032.856	2014-04-02T00:00:05.145768
503	Modotti	35	542007.831	2014-04-02T00:00:05.145768
504	Clostri	35	541790.019	2014-04-02T00:00:05.145768
505	lauba	32	541536.474	2014-04-02T00:00:05.145768
506	ciccigno	35	541384.762	2014-04-02T00:00:05.145768
507	masconti	35	541373.158	2014-04-02T00:00:05.145768
508	consuela	34	541242.731	2014-04-02T00:00:05.145768
509	Pi Greco	35	539418.684	2014-04-02T00:00:05.145768
510	Känguru	35	539063.311	2014-04-02T00:00:05.145768
511	Il Capitano	35	539009.239	2014-04-02T00:00:05.145768
512	kikina	33	538748.328	2014-04-02T00:00:05.145768
513	kilikion	33	538177.156	2014-04-02T00:00:05.145768
514	SirDalla	35	537941.672	2014-04-02T00:00:05.145768
515	Kni	35	537937.809	2014-04-02T00:00:05.145768
516	Shukishi	35	536926.6	2014-04-02T00:00:05.145768
517	tittipastore	35	536854.581	2014-04-02T00:00:05.145768
518	oidualc	35	536374.581	2014-04-02T00:00:05.145768
519	Pignatelli	35	536118.945	2014-04-02T00:00:05.145768
520	Mario75	35	535978.228	2014-04-02T00:00:05.145768
521	leosmath	35	535849.928	2014-04-02T00:00:05.145768
522	aki	35	535780.802	2014-04-02T00:00:05.145768
523	giuliobecca	34	535298.374	2014-04-02T00:00:05.145768
524	Kikko19	35	534706.189	2014-04-02T00:00:05.145768
525	Enogard	35	534527.94	2014-04-02T00:00:05.145768
526	francar	35	534330.387	2014-04-02T00:00:05.145768
527	cettyna2009	35	534154.756	2014-04-02T00:00:05.145768
528	indiana	35	534057.749	2014-04-02T00:00:05.145768
529	Rigelina	33	533208.901	2014-04-02T00:00:05.145768
530	Crowfrog	35	532292.25	2014-04-02T00:00:05.145768
531	Dionysus	35	532176.165	2014-04-02T00:00:05.145768
532	Manu92ct	35	532160.818	2014-04-02T00:00:05.145768
533	pavonereale	35	531874.54	2014-04-02T00:00:05.145768
534	CDonald	32	531426.671	2014-04-02T00:00:05.145768
535	pennapiro	35	531323.643	2014-04-02T00:00:05.145768
536	martinella	35	530936.981	2014-04-02T00:00:05.145768
537	trizio93	33	530755.285	2014-04-02T00:00:05.145768
538	Seby_Magic	35	529784.558	2014-04-02T00:00:05.145768
539	ailerua	34	529753.117	2014-04-02T00:00:05.145768
540	FMuller	35	529317.727	2014-04-02T00:00:05.145768
541	cristie	32	528975.665	2014-04-02T00:00:05.145768
542	ballerinaditango	35	528860.525	2014-04-02T00:00:05.145768
543	Cuspide83	35	528247.941	2014-04-02T00:00:05.145768
544	chimil	35	528118.641	2014-04-02T00:00:05.145768
545	Diablo	35	527983.73	2014-04-02T00:00:05.145768
546	gianninapoddighe	35	527777.129	2014-04-02T00:00:05.145768
547	Kolossus	34	526400.978	2014-04-02T00:00:05.145768
548	darioc	35	525938.345	2014-04-02T00:00:05.145768
549	danipat	33	525636.593	2014-04-02T00:00:05.145768
550	scientia_potentia_est	35	525294.814	2014-04-02T00:00:05.145768
551	Cozzani	34	524722.919	2014-04-02T00:00:05.145768
552	vermicelli	33	524045.118	2014-04-02T00:00:05.145768
553	cobretti	33	522887.26	2014-04-02T00:00:05.145768
554	pixooo	34	522249.665	2014-04-02T00:00:05.145768
555	ungiornocredi	31	521659.435	2014-04-02T00:00:05.145768
556	talento	35	521558.139	2014-04-02T00:00:05.145768
557	basket24	35	521382.743	2014-04-02T00:00:05.145768
558	albertoc	35	520904.306	2014-04-02T00:00:05.145768
559	Simo_the_Wolf	31	520884.157	2014-04-02T00:00:05.145768
560	patrizio.santori@inwind.it	35	520781.435	2014-04-02T00:00:05.145768
561	sbaraus	35	520675.685	2014-04-02T00:00:05.145768
562	charo80	34	520328.246	2014-04-02T00:00:05.145768
563	robyro	35	520074.224	2014-04-02T00:00:05.145768
564	pico	34	519591.468	2014-04-02T00:00:05.145768
565	mammama	35	519473.905	2014-04-02T00:00:05.145768
566	sarako1	35	519450.832	2014-04-02T00:00:05.145768
567	MenoInfinito	35	519347.465	2014-04-02T00:00:05.145768
568	GraDam91	35	519256.489	2014-04-02T00:00:05.145768
569	Maurozoff	35	519117.648	2014-04-02T00:00:05.145768
570	Bellicapelli	34	519054.784	2014-04-02T00:00:05.145768
571	Skylarry	35	517855.844	2014-04-02T00:00:05.145768
572	yiwei60	32	517592.375	2014-04-02T00:00:05.145768
573	cheope1	34	517457.39	2014-04-02T00:00:05.145768
574	angel99	34	517110.343	2014-04-02T00:00:05.145768
575	Onion	31	516869.759	2014-04-02T00:00:05.145768
576	Dinos	31	516866.7	2014-04-02T00:00:05.145768
577	ptempest	35	516324.207	2014-04-02T00:00:05.145768
578	petritoli	34	515771.282	2014-04-02T00:00:05.145768
579	federicav	34	515467.878	2014-04-02T00:00:05.145768
580	pierabbi	35	515022.921	2014-04-02T00:00:05.145768
581	sorén	35	514814.486	2014-04-02T00:00:05.145768
582	maria1965	35	514171.531	2014-04-02T00:00:05.145768
583	Geppo	34	513835.731	2014-04-02T00:00:05.145768
584	downup	35	513530.289	2014-04-02T00:00:05.145768
585	tborgh	33	512414.168	2014-04-02T00:00:05.145768
586	lucafranceschini	35	512316.768	2014-04-02T00:00:05.145768
587	piso88	31	512181.111	2014-04-02T00:00:05.145768
588	Czzlux99	35	512081.424	2014-04-02T00:00:05.145768
589	Virgili	35	511475.943	2014-04-02T00:00:05.145768
590	TheBeast	33	511305.049	2014-04-02T00:00:05.145768
591	zenit	33	511055.866	2014-04-02T00:00:05.145768
592	docmath06	35	510816.604	2014-04-02T00:00:05.145768
593	Bertero	35	509018.775	2014-04-02T00:00:05.145768
594	Fram	34	508912.371	2014-04-02T00:00:05.145768
595	geolombar	35	508443.425	2014-04-02T00:00:05.145768
596	NikiR	35	508016.033	2014-04-02T00:00:05.145768
597	Tedh	31	506840.347	2014-04-02T00:00:05.145768
598	axl86	35	505501.367	2014-04-02T00:00:05.145768
599	cagiro99	33	504658.155	2014-04-02T00:00:05.145768
600	archimedepitagorico	35	504409.24	2014-04-02T00:00:05.145768
601	sparagnauzera	35	504355.585	2014-04-02T00:00:05.145768
602	marg123	34	503990.861	2014-04-02T00:00:05.145768
603	eurisko	33	503652.2	2014-04-02T00:00:05.145768
604	marcolombardi	34	503438.997	2014-04-02T00:00:05.145768
605	polletta	35	503171.16	2014-04-02T00:00:05.145768
606	CRIS65	34	502462.136	2014-04-02T00:00:05.145768
607	moki1307	35	501929.169	2014-04-02T00:00:05.145768
608	alisea	34	501647.549	2014-04-02T00:00:05.145768
609	clemtaf	31	501061.378	2014-04-02T00:00:05.145768
610	tez	35	501032.043	2014-04-02T00:00:05.145768
611	Fisico23	32	500817.197	2014-04-02T00:00:05.145768
612	molok64	34	500439.405	2014-04-02T00:00:05.145768
613	lusvardi	35	499715.577	2014-04-02T00:00:05.145768
614	ortensia	35	499020.4	2014-04-02T00:00:05.145768
615	fulvio.martella	34	498893.39	2014-04-02T00:00:05.145768
616	marcriz	34	498485.226	2014-04-02T00:00:05.145768
617	sabrina265	35	498381.47	2014-04-02T00:00:05.145768
618	clg01ger	35	497886.159	2014-04-02T00:00:05.145768
619	maggie89	35	497867.242	2014-04-02T00:00:05.145768
620	anto1971	33	497476.126	2014-04-02T00:00:05.145768
621	giuri	34	497330.933	2014-04-02T00:00:05.145768
622	pomps74	35	497041.509	2014-04-02T00:00:05.145768
623	ivanele	35	496981.036	2014-04-02T00:00:05.145768
624	renzirenzi	35	496612.064	2014-04-02T00:00:05.145768
625	Philips13	35	496508.141	2014-04-02T00:00:05.145768
626	Ezio_Sergio	35	495271.29	2014-04-02T00:00:05.145768
627	maramara	35	495270.326	2014-04-02T00:00:05.145768
628	gasa60	35	494568.196	2014-04-02T00:00:05.145768
629	cujobuzet	33	494467.572	2014-04-02T00:00:05.145768
630	masbis	35	493496.192	2014-04-02T00:00:05.145768
631	nicdem	33	493338.059	2014-04-02T00:00:05.145768
632	Benetti	35	493265.867	2014-04-02T00:00:05.145768
633	monia1976	35	493208.269	2014-04-02T00:00:05.145768
634	Fiorellino123	35	493198.976	2014-04-02T00:00:05.145768
635	prooova	35	491901.976	2014-04-02T00:00:05.145768
636	paolaborro	35	491643.184	2014-04-02T00:00:05.145768
637	Pisolo	35	491455.169	2014-04-02T00:00:05.145768
638	Anger	34	491040.236	2014-04-02T00:00:05.145768
639	Giuly95	35	490173.326	2014-04-02T00:00:05.145768
640	cesia	35	489772.777	2014-04-02T00:00:05.145768
641	Antonia	33	489108.266	2014-04-02T00:00:05.145768
642	giannipuglisi	35	489083.507	2014-04-02T00:00:05.145768
643	Fabietto86	34	488624.02	2014-04-02T00:00:05.145768
644	colantuono	35	487995.56	2014-04-02T00:00:05.145768
645	Lele241	34	487930.923	2014-04-02T00:00:05.145768
646	delda	31	487668.384	2014-04-02T00:00:05.145768
647	sfarnedi	34	487444.066	2014-04-02T00:00:05.145768
648	piospaos	35	486449.215	2014-04-02T00:00:05.145768
649	stefaa	35	485623.958	2014-04-02T00:00:05.145768
650	andreazubani	35	485458.19	2014-04-02T00:00:05.145768
651	sarulla	35	485369.336	2014-04-02T00:00:05.145768
652	Augusta	35	485056.26	2014-04-02T00:00:05.145768
653	Manu01	35	484799.695	2014-04-02T00:00:05.145768
654	pmalinconico	30	484749.653	2014-04-02T00:00:05.145768
655	rosannabit	35	484681.187	2014-04-02T00:00:05.145768
656	enzup	32	484076.753	2014-04-02T00:00:05.145768
657	Garutti	35	483767.026	2014-04-02T00:00:05.145768
658	arracacha	34	483503.377	2014-04-02T00:00:05.145768
659	silva79	35	483277.051	2014-04-02T00:00:05.145768
660	luca82xx	35	482801.893	2014-04-02T00:00:05.145768
661	Francis18	35	482424.288	2014-04-02T00:00:05.145768
662	guardons	34	481212.278	2014-04-02T00:00:05.145768
663	ilbaronetto	34	481147.462	2014-04-02T00:00:05.145768
664	loredana59	35	480330.778	2014-04-02T00:00:05.145768
665	zsole19	35	480183.274	2014-04-02T00:00:05.145768
666	ilposter	35	479540.246	2014-04-02T00:00:05.145768
667	fraros92	35	479305.274	2014-04-02T00:00:05.145768
668	roberta90	33	479282.356	2014-04-02T00:00:05.145768
669	contessa	35	478113.529	2014-04-02T00:00:05.145768
670	compcomp	34	476504.192	2014-04-02T00:00:05.145768
671	loneros56	33	476176.426	2014-04-02T00:00:05.145768
672	Mico54	31	475547.526	2014-04-02T00:00:05.145768
673	vitalix	33	475087.882	2014-04-02T00:00:05.145768
674	zeno182	33	475019.256	2014-04-02T00:00:05.145768
675	pavel	35	474675.364	2014-04-02T00:00:05.145768
676	magò11	30	474465.506	2014-04-02T00:00:05.145768
677	csplit	32	474044.862	2014-04-02T00:00:05.145768
678	alberto_una_pietra	32	473958.077	2014-04-02T00:00:05.145768
679	moni83	35	473925.731	2014-04-02T00:00:05.145768
680	ubuntu	34	473857.741	2014-04-02T00:00:05.145768
681	Ame9	31	473260.135	2014-04-02T00:00:05.145768
682	anribo	34	473192.552	2014-04-02T00:00:05.145768
683	guirello	35	472904.469	2014-04-02T00:00:05.145768
684	mastra89	31	472217.692	2014-04-02T00:00:05.145768
685	0ema0	35	472134.165	2014-04-02T00:00:05.145768
686	oniplow	35	472099.089	2014-04-02T00:00:05.145768
687	Ricmor	31	471990.906	2014-04-02T00:00:05.145768
688	lomartireLorenzo	35	471368.561	2014-04-02T00:00:05.145768
689	82232	33	471219.746	2014-04-02T00:00:05.145768
690	petalorosa	34	469489.387	2014-04-02T00:00:05.145768
691	lazzaroni	35	469063.95	2014-04-02T00:00:05.145768
692	franci44fdm	34	468599.058	2014-04-02T00:00:05.145768
693	mac	34	467721.091	2014-04-02T00:00:05.145768
694	nacaal	30	466795.065	2014-04-02T00:00:05.145768
695	ginogino	35	466089.598	2014-04-02T00:00:05.145768
696	invalsi3	34	465758.415	2014-04-02T00:00:05.145768
697	dsar5771	32	465273.332	2014-04-02T00:00:05.145768
698	dilandau	33	464895.396	2014-04-02T00:00:05.145768
699	RF2007	34	464844.903	2014-04-02T00:00:05.145768
700	FedeF	30	464302.614	2014-04-02T00:00:05.145768
701	lpolin	33	461448.32	2014-04-02T00:00:05.145768
702	sciala	35	461229.957	2014-04-02T00:00:05.145768
703	matematica79	35	460155.028	2014-04-02T00:00:05.145768
704	matty92	30	460104.72	2014-04-02T00:00:05.145768
705	samu.caccia	33	459864.275	2014-04-02T00:00:05.145768
706	fpellegrino	35	459841.345	2014-04-02T00:00:05.145768
707	tetreb	34	459642.287	2014-04-02T00:00:05.145768
708	luigidirauso	34	458188.403	2014-04-02T00:00:05.145768
709	robi13891	33	456688.877	2014-04-02T00:00:05.145768
710	MMarco94	29	455805.813	2014-04-02T00:00:05.145768
711	BigRaf	33	455804.652	2014-04-02T00:00:05.145768
712	costellazione	34	454689.161	2014-04-02T00:00:05.145768
713	Crigna	31	453970.409	2014-04-02T00:00:05.145768
714	alessio1995	33	453015.99	2014-04-02T00:00:05.145768
715	lorenzbarca	29	452710.547	2014-04-02T00:00:05.145768
716	steg74	35	451334.252	2014-04-02T00:00:05.145768
717	sadranchk	31	451006.622	2014-04-02T00:00:05.145768
718	illes	31	450314.039	2014-04-02T00:00:05.145768
719	Climax65	31	448737.868	2014-04-02T00:00:05.145768
720	carlocrava	29	447380.689	2014-04-02T00:00:05.145768
721	simpa90	34	446139.325	2014-04-02T00:00:05.145768
722	Peter_trota	30	444502.801	2014-04-02T00:00:05.145768
723	king.carlo	35	443880.163	2014-04-02T00:00:05.145768
724	wwww3	34	443815.583	2014-04-02T00:00:05.145768
725	solzimer	35	442956.116	2014-04-02T00:00:05.145768
726	doublebi	29	442421.267	2014-04-02T00:00:05.145768
727	peanto	35	442287.413	2014-04-02T00:00:05.145768
728	giulia.zilioli	31	441542.54	2014-04-02T00:00:05.145768
729	Marze	35	440919.691	2014-04-02T00:00:05.145768
730	loremar79	29	440692.171	2014-04-02T00:00:05.145768
731	rcRC	35	439134.756	2014-04-02T00:00:05.145768
732	Fedez89	32	438751.934	2014-04-02T00:00:05.145768
733	Aster94	35	438566.403	2014-04-02T00:00:05.145768
734	Sara_80	35	437711.099	2014-04-02T00:00:05.145768
735	carla83	35	437286.434	2014-04-02T00:00:05.145768
736	gasparrini.marco@fastwebnet.it	35	436652.495	2014-04-02T00:00:05.145768
737	rigatone	35	436219.373	2014-04-02T00:00:05.145768
738	guerrantonio	35	436198.882	2014-04-02T00:00:05.145768
739	Mingele	33	435762.594	2014-04-02T00:00:05.145768
740	palmaria	35	433103.654	2014-04-02T00:00:05.145768
741	dodorido0810	29	431973.745	2014-04-02T00:00:05.145768
742	lauralf	35	431414.909	2014-04-02T00:00:05.145768
743	Mar3	29	430920.362	2014-04-02T00:00:05.145768
744	albperfetti	31	430482.354	2014-04-02T00:00:05.145768
745	Chiara72	32	430221.933	2014-04-02T00:00:05.145768
746	mofifra	35	429310.445	2014-04-02T00:00:05.145768
747	nafura	35	428189.992	2014-04-02T00:00:05.145768
748	Kolmogorov	30	427996.425	2014-04-02T00:00:05.145768
749	sebas	33	427244.364	2014-04-02T00:00:05.145768
750	luana966	33	426125.674	2014-04-02T00:00:05.145768
751	cipo	34	425480.831	2014-04-02T00:00:05.145768
752	Mottola	35	423575.735	2014-04-02T00:00:05.145768
753	ethan86	30	423556.173	2014-04-02T00:00:05.145768
754	geccko	34	423541.028	2014-04-02T00:00:05.145768
755	silvanagrasso	35	423502.944	2014-04-02T00:00:05.145768
756	toscanafoto	28	421088.989	2014-04-02T00:00:05.145768
757	PZ82	34	420705.9	2014-04-02T00:00:05.145768
758	CyCop	29	420040.095	2014-04-02T00:00:05.145768
759	mmaimeri	29	419139.918	2014-04-02T00:00:05.145768
760	sherin	29	418494.474	2014-04-02T00:00:05.145768
761	davide.fuso	26	416828.28	2014-04-02T00:00:05.145768
762	piazza-d	29	416267.171	2014-04-02T00:00:05.145768
763	BANDIDOECECILIA	35	415061.996	2014-04-02T00:00:05.145768
764	Scaccola	34	414634.489	2014-04-02T00:00:05.145768
765	Rageh	29	412718.595	2014-04-02T00:00:05.145768
766	00ema	35	411854.191	2014-04-02T00:00:05.145768
767	giovirota	29	411477.29	2014-04-02T00:00:05.145768
768	controvento	35	410487.077	2014-04-02T00:00:05.145768
769	Mattock	27	410335.435	2014-04-02T00:00:05.145768
770	nicoletta62	34	410333.862	2014-04-02T00:00:05.145768
771	bepi63	35	409399.773	2014-04-02T00:00:05.145768
772	nidara	30	409349.17	2014-04-02T00:00:05.145768
773	s.forni	35	409040.743	2014-04-02T00:00:05.145768
774	U062430	33	406161.009	2014-04-02T00:00:05.145768
775	ajar	29	405858.59	2014-04-02T00:00:05.145768
776	diebarbi	29	405634.443	2014-04-02T00:00:05.145768
777	Ania82	26	405345.842	2014-04-02T00:00:05.145768
778	didi63	27	404918.592	2014-04-02T00:00:05.145768
779	bero1978	28	404152.71	2014-04-02T00:00:05.145768
780	abecky	31	402374.138	2014-04-02T00:00:05.145768
781	TheAle	34	402118.123	2014-04-02T00:00:05.145768
782	86green	35	401889.137	2014-04-02T00:00:05.145768
783	pasplu	35	401877.509	2014-04-02T00:00:05.145768
784	Arch1mat	28	401233.453	2014-04-02T00:00:05.145768
785	paperoga	31	401177.388	2014-04-02T00:00:05.145768
786	lory94	34	400505.694	2014-04-02T00:00:05.145768
787	NUCCIO1953	33	395207.943	2014-04-02T00:00:05.145768
788	hackerplace92	30	392357.427	2014-04-02T00:00:05.145768
789	edobeckham	29	392133.58	2014-04-02T00:00:05.145768
790	sissibissi	32	391088.408	2014-04-02T00:00:05.145768
791	bosolollo	35	390894.136	2014-04-02T00:00:05.145768
792	cpeg52	27	390574.676	2014-04-02T00:00:05.145768
793	luisa60	35	389704.531	2014-04-02T00:00:05.145768
794	solotoro	27	389288.08	2014-04-02T00:00:05.145768
795	mtacchella88	34	388645.048	2014-04-02T00:00:05.145768
796	rikymancini25	26	387157.283	2014-04-02T00:00:05.145768
797	jaaba	29	385706.265	2014-04-02T00:00:05.145768
798	Massimo1705	35	385598.394	2014-04-02T00:00:05.145768
799	napoletano34	35	384971.893	2014-04-02T00:00:05.145768
800	Caffeina	29	383598.433	2014-04-02T00:00:05.145768
801	lsuarato	31	382931.146	2014-04-02T00:00:05.145768
802	stile81	35	381915.663	2014-04-02T00:00:05.145768
803	Mari63	32	380374.401	2014-04-02T00:00:05.145768
804	Uccio87	34	379078.691	2014-04-02T00:00:05.145768
805	DeathBrothers	30	378411.784	2014-04-02T00:00:05.145768
806	pedro1987	28	377234.79	2014-04-02T00:00:05.145768
807	ndfprof	30	377126.393	2014-04-02T00:00:05.145768
808	madalex	26	376800.614	2014-04-02T00:00:05.145768
809	siguella	35	376211.324	2014-04-02T00:00:05.145768
810	s4ndr0	26	376165.118	2014-04-02T00:00:05.145768
811	alpino73	25	375932.867	2014-04-02T00:00:05.145768
812	bagarospo04	35	375564.228	2014-04-02T00:00:05.145768
813	Joker7981	34	374418.98	2014-04-02T00:00:05.145768
814	martyz	34	374376.59	2014-04-02T00:00:05.145768
815	ivan_f	34	374220.165	2014-04-02T00:00:05.145768
816	Bimba93	35	373885.617	2014-04-02T00:00:05.145768
817	Tolomeo	33	373535.446	2014-04-02T00:00:05.145768
818	Raff.7	26	372815.35	2014-04-02T00:00:05.145768
819	vinci84	27	372410.714	2014-04-02T00:00:05.145768
820	rosa.commisso	32	372373.487	2014-04-02T00:00:05.145768
821	darioluppino	29	371785.687	2014-04-02T00:00:05.145768
822	Andy288	33	371305.513	2014-04-02T00:00:05.145768
823	Amy_	32	370471.952	2014-04-02T00:00:05.145768
824	alisa95	25	369527.391	2014-04-02T00:00:05.145768
825	phep	31	369045.202	2014-04-02T00:00:05.145768
826	angela maria	35	368755.918	2014-04-02T00:00:05.145768
827	danny13	33	368557.323	2014-04-02T00:00:05.145768
828	Eneru	25	366718.933	2014-04-02T00:00:05.145768
829	Zotilan	30	366504.485	2014-04-02T00:00:05.145768
830	ascanio12	27	365657.734	2014-04-02T00:00:05.145768
831	Apbruzzle10	26	364942.452	2014-04-02T00:00:05.145768
832	martinottola	27	364179.455	2014-04-02T00:00:05.145768
833	enigammi	28	363761.187	2014-04-02T00:00:05.145768
834	Rotca_Orne	24	363250.785	2014-04-02T00:00:05.145768
835	domeleo	27	361890.65	2014-04-02T00:00:05.145768
836	plain86	34	360960.657	2014-04-02T00:00:05.145768
